hip_id,ra,dec,mag
70987,217.795166,-38.869709,5.99
71002,217.818359,-67.717194,5.84
71040,217.928513,60.225636,6.26
71053,217.957504,30.371437,3.57
71075,218.019531,38.308254,3.04
71094,218.084290,26.677284,6.00
71111,218.128891,55.398010,5.74
71115,218.135605,22.260059,5.91
71121,218.154434,-50.457157,4.44
71154,218.290207,-30.715069,6.07
71168,218.334442,36.959023,6.39
71182,218.374878,-52.679523,5.86
71184,218.385056,-54.998627,5.86
71196,218.410660,79.660423,6.27
71243,218.548721,32.534477,6.32
71251,218.565948,57.065258,6.46
71277,218.660431,36.626064,6.02
71280,218.665131,49.368355,5.74
71284,218.669998,29.745131,4.47
71295,218.711365,-20.439381,6.49
71333,218.821075,-60.015644,6.39
71352,218.876801,-42.157825,2.33
71353,218.881195,-41.517437,5.88
71406,219.028625,23.250359,6.39
71419,219.079315,-46.245453,5.55
71429,219.100464,-39.597408,6.13
71453,219.183899,-40.211578,5.74
71469,219.249115,-12.305349,6.20
71494,219.301758,-53.060787,6.49
71500,219.333984,-46.133438,5.39
71510,219.368607,2.277238,6.45
71530,219.444138,-67.932014,6.03
71536,219.471817,-49.425827,4.05
71568,219.552551,43.642132,5.74
71571,219.558289,18.298380,5.90
71573,219.563400,54.023338,5.83
71581,219.580658,-38.794186,6.04
71618,219.709335,44.404499,5.39
71639,219.795395,-46.584480,6.06
71658,219.852203,-49.055321,6.37
71681,219.905197,-60.838299,1.35
71683,219.911469,-60.833977,-0.01
71729,220.091141,21.975868,6.13
71746,220.136520,-56.440762,6.30
71759,220.176636,13.534325,5.93
71762,220.181519,16.418324,4.49
71783,220.255814,-36.134857,5.67
71795,220.287292,13.728300,3.78
71832,220.411453,8.161764,4.86
71837,220.431351,11.660662,5.55
71853,220.463486,-30.933155,6.38
71857,220.475967,21.123550,6.40
71860,220.482346,-47.388199,2.30
71861,220.483154,-58.615829,6.21
71865,220.489990,-37.793499,4.01
71870,220.498947,-77.011452,6.34
71876,220.513336,61.261917,6.24
71908,220.627380,-64.975136,3.18
71957,220.765106,-5.658207,3.87
71974,220.806473,-24.997753,5.70
71995,220.855682,26.527849,4.80
72000,220.867264,-62.966671,6.39
72010,220.914352,-35.173656,4.06
72012,220.935150,40.459255,5.72
72097,221.231339,-58.477493,6.10
72104,221.246674,-35.191826,4.92
72105,221.246765,27.074223,2.35
72121,221.295670,-55.601639,6.10
72122,221.298782,-1.417529,6.06
72124,221.307114,32.788345,6.27
72125,221.310257,16.964279,4.60
72131,221.322021,-62.875648,5.36
72135,221.328476,-51.314926,6.44
72139,221.335754,18.884956,6.15
72154,221.375854,0.717271,5.68
72194,221.490662,-15.459541,6.33
72197,221.500366,-25.443180,5.15
72208,221.524780,15.131788,5.78
72210,221.528198,-23.153019,5.80
72217,221.545349,-21.175966,6.43
72220,221.562180,1.892885,3.73
72250,221.620865,-47.441116,5.74
72290,221.755417,-52.383518,5.22
72296,221.771210,-38.290638,5.90
72308,221.802444,-52.205257,6.07
72310,221.806870,-21.324871,6.05
72323,221.843994,-25.624268,5.61
72338,221.883743,-43.556805,6.30
72357,221.936691,-26.087500,5.23
72370,221.965515,-79.044754,3.83
72373,221.978958,-12.840007,6.34
72378,221.989838,-26.646154,5.76
72412,222.097290,24.366877,6.15
72432,222.158539,-36.634697,5.89
72438,222.185654,-66.593559,5.91
72449,222.225388,-0.847655,6.15
72469,222.278259,37.811180,6.15
72471,222.279617,-56.667828,6.21
72487,222.327789,46.116203,5.76
72488,222.328110,-24.251471,5.68
72489,222.329376,-14.149022,5.32
72508,222.384903,51.374504,6.49
72518,222.404388,-68.936188,6.50
72524,222.422150,48.720802,5.68
72552,222.493317,28.615831,5.80
72567,222.565842,23.911844,5.86
72571,222.572205,-27.960371,4.42
72573,222.582214,82.511948,5.63
72582,222.623642,37.272045,5.47
72603,222.671600,-15.997237,5.15
72607,222.676575,74.155502,2.07
72622,222.719650,-16.041779,2.75
72629,222.750397,-0.257491,6.18
72631,222.754471,-2.299150,4.93
72659,222.847397,19.100460,4.54
72664,222.860428,59.293983,5.48
72670,222.875259,-77.175972,6.44
72683,222.909607,-43.575359,4.32
72702,222.963776,-18.355326,6.27
72772,223.138046,-30.577253,6.30
72773,223.146927,-63.809826,5.91
72800,223.212814,-37.803162,5.02
72833,223.306458,-73.190071,5.59
72846,223.347290,15.705167,6.41
72848,223.349091,19.152798,6.00
72929,223.583878,-24.642202,5.27
72934,223.595306,-11.898348,5.78
72959,223.657974,-33.300575,5.85
72965,223.677444,-65.991096,6.09
72983,223.725204,-69.860954,6.38
73036,223.894302,-60.114162,5.18
73049,223.936279,-33.855785,5.32
73068,223.994171,32.300064,6.12
73087,224.055115,14.446266,5.90
73095,224.071838,-52.809547,5.38
73100,224.095856,49.628448,5.63
73107,224.128601,-32.636784,6.06
73111,224.133575,-47.879196,5.62
73116,224.148972,-39.416023,6.36
73118,224.159760,-62.364418,6.39
73129,224.183304,-62.781017,5.08
73133,224.192139,-11.409701,5.48
73156,224.264984,21.555420,6.50
73165,224.295837,-4.346462,4.47
73166,224.298660,16.388128,5.72
73171,224.307114,-29.157679,6.28
73184,224.366470,-21.415476,5.72
73193,224.388550,-0.167612,5.51
73199,224.396133,65.932457,4.63
73223,224.471329,-76.662659,5.37
73241,224.536682,-48.863010,6.34
73273,224.633057,-43.133961,2.68
73279,224.652252,-39.907173,6.17
73284,224.663589,-27.657314,5.65
73309,224.719940,-4.989256,6.08
73310,224.723251,-11.144014,5.88
73334,224.790375,-42.104195,3.13
73341,224.808029,-37.881233,6.45
73350,224.846313,4.567761,5.91
73354,224.863312,-43.159832,6.10
73369,224.903976,39.265331,5.64
73394,224.982376,-75.032669,6.20
73415,225.047211,-77.160553,5.92
73454,225.161331,47.277439,6.35
73464,225.217804,22.045589,6.29
73473,225.243118,-8.518943,4.91
73493,225.304535,-38.058399,5.88
73497,225.332611,-2.754927,5.52
73507,225.362915,60.204453,5.91
73536,225.453827,-0.140295,5.71
73540,225.461304,-83.227646,5.65
73555,225.486542,40.390568,3.49
73559,225.492004,-34.358875,6.21
73566,225.526779,-28.060612,5.83
73568,225.527115,25.008139,4.80
73571,225.535721,-7.575299,6.38
73620,225.725159,2.091303,4.39
73624,225.746979,-32.643295,5.45
73634,225.775253,35.205795,5.52
73695,225.947617,47.654060,4.83
73706,225.990616,65.919716,6.22
73714,226.017578,-25.281965,3.25
73745,226.111465,26.947649,4.52
73764,226.178741,-40.861328,6.29
73771,226.195663,-83.038307,5.65
73776,226.200455,-64.031349,5.16
73807,226.279556,-47.051247,3.91
73826,226.329849,-41.067238,5.13
73841,226.357727,48.150970,5.59
73850,226.391266,-30.550863,6.48
73881,226.510056,-48.883392,6.48
73901,226.558075,-36.264599,6.27
73909,226.569565,54.556316,5.24
73927,226.613083,-22.031830,6.13
73937,226.638336,-30.918484,5.97
73941,226.646469,36.456062,6.35
73945,226.656662,-16.256819,5.19
73953,226.704422,-16.484362,6.41
73966,226.733215,-52.029778,6.40
73996,226.825226,24.869196,4.93
74000,226.834854,18.441826,6.03
74006,226.858109,-49.088612,5.77
74026,226.918015,5.498035,6.16
74044,226.983963,-61.128674,6.49
74047,226.986481,-65.275452,6.18
74066,227.050537,-40.583931,5.75
74083,227.081406,50.054955,6.33
74087,227.099091,26.301151,5.67
74096,227.148178,25.108635,5.82
74100,227.163345,-42.867920,5.85
74117,227.210907,-45.279858,4.07
74121,227.222977,13.235242,6.16
74181,227.356369,-63.642929,6.25
74184,227.374649,-67.084129,5.76
74224,227.530533,-38.792511,5.98
74239,227.577637,-26.332621,5.75
74272,227.685028,67.781036,6.18
74273,227.686920,-61.422321,6.29
74296,227.786652,-84.787811,5.88
74305,227.816589,-55.346031,5.45
74336,227.895020,-45.277458,6.44
74376,227.983780,-48.737820,3.88
74380,227.990448,-48.743687,5.70
74386,228.017761,18.976030,5.90
74391,228.050049,-19.106482,6.49
74392,228.055389,-19.791710,4.54
74395,228.071396,-52.099247,3.41
74418,228.130051,-48.218990,6.32
74421,228.141663,-72.770599,6.02
74441,228.196548,10.702305,6.50
74449,228.206635,-44.500416,4.83
74470,228.254272,-61.743778,6.27
74479,228.281937,-36.091427,6.09
74490,228.322556,-24.008322,6.47
74493,228.329956,-19.647572,6.07
74500,228.369553,-25.309347,6.47
74505,228.382782,22.983398,6.31
74514,228.398270,38.264702,6.19
74539,228.472137,-26.193569,5.84
74552,228.496613,-61.342976,6.36
74561,228.525162,31.787846,5.98
74571,228.542938,42.171410,6.12
74582,228.579865,-70.079475,5.75
74596,228.621521,29.164295,5.28
74600,228.640671,-17.768572,6.18
74604,228.655502,-31.519121,4.91
74605,228.658890,67.346725,5.15
74623,228.710815,-5.502555,6.28
74649,228.797302,4.939362,5.32
74666,228.875641,33.314835,3.46
74689,228.954498,0.372139,5.62
74690,228.961243,50.938457,6.47
74695,228.973190,6.464840,6.47
74696,228.973602,-48.073662,5.96
74707,229.016769,-41.491154,5.15
74716,229.043594,-43.484997,6.05
74732,229.095886,-22.399416,5.52
74750,229.152893,-60.903996,5.74
74769,229.215881,-47.864544,6.46
74775,229.229172,-46.202354,6.44
74778,229.237061,-60.957256,5.04
74785,229.251740,-9.382917,2.61
74793,229.274521,71.823898,5.02
74824,229.378754,-58.801208,4.07
74837,229.412048,-63.610466,4.85
74857,229.457672,-30.148672,4.35
74875,229.539215,-41.061157,6.30
74895,229.594315,0.939409,6.50
74896,229.602097,20.572779,5.68
74901,229.608856,-0.461234,5.88
74911,229.633453,-47.875271,4.27
74929,229.672089,-31.209347,6.18
74941,229.704773,-60.496334,5.43
74946,229.727707,-68.679543,2.87
74950,229.734924,-40.788223,5.59
74975,229.828323,1.765408,5.04
75000,229.875214,32.514904,6.33
75003,229.882217,-37.097160,6.19
75043,230.021439,51.958515,5.65
75049,230.035721,29.616209,5.51
75091,230.168976,-67.481529,6.27
75093,230.173630,44.434376,6.14
75097,230.182236,71.834015,3.00
75101,230.195908,-2.413331,6.34
75110,230.223663,-18.158657,6.16
75118,230.255722,-15.548342,6.14
75119,230.258316,0.715337,5.35
75125,230.278656,24.958019,6.36
75127,230.281708,-5.824853,5.54
75141,230.343018,-40.647518,3.22
75164,230.397110,-40.749481,6.21
75177,230.451599,-36.261375,3.57
75178,230.452423,32.933697,5.38
75181,230.452606,-48.317627,5.65
75206,230.534622,-47.927792,4.99
75230,230.596832,12.567521,6.29
75256,230.655212,62.047077,5.99
75257,230.655716,39.581463,5.56
75260,230.660126,63.341438,5.72
75264,230.670319,-44.689621,3.37
75272,230.688354,-29.341934,6.50
75294,230.757431,-15.134036,6.46
75304,230.788971,-36.858490,4.54
75308,230.793976,-60.657177,5.65
75312,230.801254,30.287811,4.99
75323,230.844376,-59.320786,4.48
75324,230.854111,-46.140415,6.49
75342,230.932129,-1.022384,6.11
75352,230.967667,-12.369501,5.72
75369,231.021317,45.271030,6.07
75379,231.049545,-10.322266,4.92
75411,231.122711,37.377167,4.31
75439,231.187561,-39.710266,5.36
75458,231.232407,58.966064,3.29
75501,231.334274,-38.733620,4.60
75530,231.447479,15.428036,5.16
75535,231.471970,19.480707,6.26
75565,231.560837,-68.309166,5.89
75572,231.572479,34.335995,5.46
75587,231.634094,54.020294,6.44
75647,231.825562,-36.767559,5.46
75665,231.887894,-64.531502,5.71
75674,231.911972,25.101625,6.01
75695,231.957260,29.105703,3.66
75696,231.964294,60.670216,5.90
75730,232.064209,-16.716484,5.64
75736,232.085968,-88.133011,6.49
75742,232.113373,-51.597935,6.10
75761,232.159317,1.842081,5.15
75770,232.184982,47.201515,6.15
75788,232.236771,55.194939,6.45
75790,232.244431,-28.866892,6.43
75810,232.300491,16.395618,6.38
75818,232.330322,-38.634998,6.44
75822,232.337967,62.099529,6.32
75828,232.351120,-46.732704,5.26
75915,232.588715,-41.919025,6.23
75919,232.594879,31.285933,6.45
75939,232.651047,-20.728554,6.20
75944,232.668335,-16.609465,5.82
75959,232.704956,-71.654137,6.39
75973,232.732315,40.833046,5.04
75974,232.732712,64.208694,5.74
76006,232.842957,36.616600,6.39
76008,232.854279,77.349350,5.00
76013,232.878418,-73.389587,5.40
76033,232.930878,-20.164923,6.28
76041,232.945770,40.899330,4.98
76048,232.959290,-32.881111,6.49
76063,233.017471,-38.622543,6.23
76069,233.040314,16.056170,6.22
76106,233.152908,-19.670460,5.50
76126,233.230087,-16.852844,5.53
76127,233.232437,31.359133,4.14
76133,233.241409,-1.186399,5.50
76143,233.289658,-24.490433,6.26
76165,233.351318,-40.490852,6.40
76198,233.469620,17.137360,6.49
76207,233.507156,-40.066433,5.82
76219,233.544571,-10.064529,4.61
76234,233.586899,-39.349209,6.36
76243,233.610474,-9.183416,5.16
76259,233.655502,-28.046984,5.13
76267,233.671921,26.714693,2.22
76276,233.700607,10.538867,3.80
76297,233.785217,-41.166756,2.80
76307,233.812134,39.010067,5.14
76311,233.817535,53.922146,5.97
76333,233.881577,-14.789537,3.91
76337,233.888474,17.655556,6.10
76366,233.954971,38.373924,6.30
76371,233.971893,-44.958389,4.55
76372,233.972366,11.265656,6.04
76376,233.987732,54.630566,5.77
76395,234.047363,-33.092808,6.26
76397,234.050461,-44.396824,5.44
76424,234.121811,16.119085,5.93
76425,234.123245,10.010176,5.26
76440,234.180008,-66.317039,4.11
76456,234.222580,29.991182,6.46
76470,234.256058,-28.135078,3.60
76503,234.368744,-26.279863,6.19
76509,234.383423,54.508732,5.85
76519,234.413254,69.283340,5.65
76532,234.450165,-23.141699,5.79
76534,234.456604,40.353432,5.25
76552,234.513474,-42.567348,4.34
76567,234.565872,-28.206667,6.32
76568,234.567490,46.797752,5.76
76569,234.567825,-21.016327,5.82
76594,234.642487,50.423283,5.84
76600,234.664047,-29.777754,3.66
76603,234.667007,-8.791490,6.45
76608,234.675735,-39.127735,6.05
76617,234.703552,34.675037,6.12
76618,234.706192,-52.372696,5.43
76628,234.727325,-19.301891,5.36
76651,234.789673,57.924427,6.45
76664,234.827393,-77.918007,6.19
76666,234.839050,-23.150225,6.33
76669,234.844482,36.635811,4.64
76705,234.941589,-34.411926,4.66
76716,234.985886,-59.908337,5.95
76733,235.043121,12.052934,6.22
76736,235.048340,-70.227882,6.45
76739,235.064728,-31.213772,6.35
76742,235.070404,-23.818077,4.97
76750,235.088974,-73.446686,5.64
76809,235.242661,-47.736092,6.21
76810,235.246246,16.024588,6.00
76829,235.297577,-44.661205,4.64
76852,235.387741,19.670401,4.51
76866,235.447556,12.847528,5.34
76877,235.477905,-76.081963,5.95
76878,235.477982,18.464037,5.80
76880,235.486664,-19.678827,4.75
76935,235.655121,-49.489552,6.02
76939,235.659668,-37.424934,5.23
76945,235.670929,-34.710407,4.75
76952,235.685715,26.295637,3.81
76957,235.711594,52.360905,5.48
76985,235.793884,13.667666,6.48
76996,235.817413,-84.465271,5.57
77007,235.853577,-15.043230,6.30
77042,235.980331,-60.287216,6.46
77048,235.997101,32.515808,5.57
77052,236.007584,2.515173,5.86
77055,236.014481,77.794495,4.29
77060,236.018341,-15.672834,5.41
77070,236.066971,6.425627,2.63
77086,236.094482,-41.819088,5.93
77111,236.175552,17.264227,6.15
77138,236.248260,-50.785461,6.41
77163,236.347839,5.447315,5.57
77186,236.414612,0.891039,6.32
77227,236.523499,-1.804193,5.39
77233,236.546890,15.421826,3.65
77235,236.553574,-28.061481,6.49
77257,236.610901,7.353073,4.42
77272,236.645050,55.474792,5.94
77277,236.666580,62.599556,5.19
77286,236.684250,-34.682453,5.61
77287,236.689285,-6.120355,6.24
77336,236.822159,14.115348,5.71
77350,236.856445,-40.194210,6.41
77358,236.871521,-37.916313,6.01
77370,236.908005,55.376629,5.85
77390,236.971161,-65.442291,5.54
77397,237.007477,31.735615,6.41
77412,237.055435,13.789078,5.98
77442,237.143402,28.156750,5.89
77450,237.184906,18.141563,4.09
77454,237.210068,-52.438255,6.05
77464,237.236649,-3.818513,5.53
77512,237.398544,26.068394,4.59
77516,237.405029,-3.430208,3.54
77541,237.489594,-48.912407,5.86
77562,237.529572,-53.209770,5.78
77574,237.567932,-45.401714,6.11
77578,237.573105,2.196509,5.21
77622,237.704025,4.477730,3.71
77634,237.739731,-33.627167,3.97
77635,237.744781,-25.751295,4.63
77645,237.778351,-55.055534,5.74
77655,237.808060,35.657383,4.79
77660,237.814972,-3.090497,5.09
77661,237.816299,20.977919,4.74
77678,237.881042,-47.060799,6.00
77689,237.909988,-14.133584,6.20
77729,238.053375,-29.886553,6.39
77738,238.069031,55.826714,5.81
77760,238.168549,42.451519,4.60
77782,238.233826,17.403151,6.29
77801,238.300415,13.196623,6.07
77811,238.333572,-20.167040,5.04
77817,238.345551,-62.606583,6.22
77835,238.395279,16.074932,6.21
77840,238.402985,-25.327143,4.59
77853,238.456390,-16.729294,4.13
77858,238.474640,-24.533157,5.38
77859,238.482773,-23.978094,5.41
77900,238.625458,-27.338638,6.15
77902,238.644226,20.310968,5.45
77907,238.657730,43.138569,5.35
77909,238.664719,-25.243740,5.87
77910,238.667816,8.580337,6.28
77927,238.719315,-60.743652,6.14
77939,238.751526,-19.382927,5.95
77952,238.786240,-63.430725,2.83
77982,238.873367,-68.603004,5.11
77984,238.875351,-26.265993,5.63
77985,238.877228,-31.083645,6.21
77986,238.877487,42.566193,5.73
77990,238.884979,-60.177647,5.78
77995,238.916061,18.620745,6.26
78012,238.948257,37.946957,5.43
78017,238.956833,58.911774,6.31
78045,239.024734,-60.482475,5.76
78046,239.028503,-39.864365,6.04
78058,239.058441,-31.785883,6.29
78059,239.060120,-14.399402,6.32
78072,239.113220,15.661617,3.85
78078,239.139069,-14.829438,6.11
78104,239.221161,-29.214073,3.87
78105,239.222885,-33.966133,5.14
78106,239.225494,-33.964279,5.59
78117,239.266205,-48.162186,6.31
78132,239.310730,14.414480,5.54
78142,239.338867,-36.185345,5.78
78153,239.374329,39.695087,6.30
78159,239.396912,26.877880,4.14
78168,239.418594,-20.983080,5.84
78180,239.447937,54.749763,4.96
78207,239.547379,-14.279358,4.95
78236,239.628326,-37.503880,6.31
78246,239.645279,-24.831488,5.43
78265,239.712967,-26.114105,2.89
78276,239.740448,36.643772,5.61
78279,239.742325,-65.037582,5.74
78286,239.768280,49.881042,6.04
78323,239.876144,-41.744434,4.99
78355,239.975616,-54.020912,6.10
78360,239.979736,-78.027275,6.40
78384,240.030533,-38.396706,3.42
78400,240.081711,-16.533350,5.47
78401,240.083344,-22.621710,2.29
78436,240.198471,-8.411353,5.53
78442,240.213058,4.427363,5.82
78445,240.223785,-40.435478,6.21
78459,240.261185,33.303509,5.39
78469,240.277039,-54.577900,6.12
78476,240.294662,-63.776539,6.42
78481,240.309647,17.818398,5.10
78486,240.331482,-31.889137,6.33
78493,240.360718,29.851061,4.98
78527,240.472992,58.565250,4.01
78540,240.518677,-51.120770,6.38
78542,240.523163,52.915916,5.93
78554,240.573715,22.804455,4.82
78575,240.664246,-29.135799,6.07
78592,240.699524,46.036705,4.72
78603,240.718811,-62.541592,6.25
78632,240.788986,59.410740,6.19
78639,240.803696,-49.229694,4.65
78649,240.830704,36.631786,5.79
78650,240.835968,-25.865240,4.96
78655,240.850815,-38.602543,4.90
78661,240.880768,76.793938,5.73
78662,240.883972,-57.775063,4.63
78665,240.893188,-32.000538,6.00
78685,240.940384,4.986834,6.07
78699,240.977921,-24.726313,6.22
78710,241.025848,-59.176182,6.40
78726,241.074249,-33.213718,6.10
78731,241.088852,-53.710377,6.46
78747,241.153473,-37.862949,5.91
78820,241.359299,-19.805452,2.56
78821,241.360641,-19.801861,4.90
78840,241.408081,8.096248,6.27
78849,241.435669,-6.291129,6.35
78868,241.482758,-72.400902,5.70
78870,241.499237,-6.139754,6.39
78877,241.526581,-23.606316,5.90
78893,241.582123,67.810135,5.44
78914,241.622635,-45.173183,4.73
78918,241.648117,-36.802288,4.22
78933,241.701797,-20.669191,3.93
78955,241.764053,-14.071292,6.32
78970,241.817520,-36.755676,5.72
78985,241.842407,21.822615,6.15
78989,241.850372,-56.190956,6.16
78990,241.851364,-20.868765,4.31
79005,241.901718,-12.745410,5.75
79007,241.906418,9.891743,5.63
79031,241.966217,-24.462349,6.32
79043,242.018860,17.046980,5.00
79045,242.020660,17.054382,6.25
79050,242.031586,-26.326679,5.35
79072,242.116989,8.534310,5.69
79086,242.152145,8.613176,6.47
79098,242.182159,-23.685415,5.86
79101,242.192429,44.934906,4.23
79102,242.194290,17.205639,6.13
79119,242.242920,36.490944,4.73
79120,242.245331,3.454475,5.93
79125,242.262100,57.937881,6.33
79137,242.296722,6.378695,5.93
79153,242.327301,-57.934319,5.57
79164,242.358276,55.828976,6.43
79173,242.382263,-32.649014,6.18
